anime_id,Name
976,Yokohama Kaidashi Kikou: Quiet Country Cafe
978,Change!! Getter Robo: Sekai Saigo no Hi
979,Street Fighter Zero The Animation
980,Rikujou Bouei-tai Mao-chan
981,Ichigo 100% OVA
982,Cosplay Complex
983,Cosplay Complex: Extra Identification
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen
987,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi
990,Kamisama Kazoku
991,Usagi-chan de Cue!!
992,Dual! Parallel Lun-Lun Monogatari
993,Dual! Parallel Runrun Monogatari Special;
994,Sin in the Rain
995,Tennis no Ouji-sama: Zenkoku Taikai-hen
996,Bishoujo Senshi Sailor Moon: Sailor Stars
997,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito
998,Blue Seed
999,Blue Seed 2
1000,Uchuu Kaizoku Captain Herlock
1001,Tide-Line Blue: Kyoudai
1002,Top wo Nerae 2! Diebuster
1003,Aa! Megami-sama! (TV) Specials
1004,Kanojo to Kanojo no Neko
1005,Star Ocean EX
1006,Tenchi Muyou! in Love
1007,Ranma ½ OVA
1008,Ranma ½: Yomigaeru Kioku
1009,Battle Spirits: Ryuuko no Ken
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou
1011,Ranma ½ Super
1012,Sexy Commando Gaiden: Sugoi yo!! Masaru-san Specials
1013,Le Chevalier D'Eon
1014,Chicchana Yukitsukai Sugar Specials
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi
1016,Gunnm
1017,Majutsushi Orphen
1018,Majutsushi Orphen: Revenge
1019,Honoo no Mirage
1020,Honoo no Mirage: Minagiwa no Hangyakusha
1021,Kaikan Phrase
1022,Generator Gawl
1023,Wolf's Rain OVA
1024,Weiß Kreuz OVA
1025,Kachou Ouji
1026,Yakumotatsu
1027,Psychic Force
1028,Arete Hime
1029,Omoide Poroporo
1030,Heisei Tanuki Gassen Ponpoko
1031,Hanare Toride no Yonna
1032,Kumo no You ni Kaze no You ni
1033,Sennen Joyuu
1034,Ouritsu Uchuugun: Honneamise no Tsubasa
1035,Patalliro Saiyuuki!
1036,Kashou no Tsuki: Aki Kyougen
1037,Saint Beast: Seijuu Kourin-hen
1039,Mizuiro (2003)
1040,Mizuiro Jidai
1043,Tokyo Babylon
1044,Taiyou no Ouji: Horus no Daibouken
1045,Elf wo Karu Mono-tachi
1046,Elf wo Karu Mono-tachi II
1047,On Your Mark
1048,The SoulTaker: Tamashii-gari
1049,Cello Hiki no Gauche (1982)
1050,Bobobo-bo Bo-bobo
1051,Ao no 6-gou
1052,Tokyo Juushouden
1053,Tokyo Daigaku Monogatari
1055,Blame!
1056,Good Morning Call
1057,Ippatsu Kiki Musume
1058,Kidou Shinsengumi Moeyo Ken
1059,Mutant Turtles: Choujin Densetsu-hen
1060,Oruchuban Ebichu
1062,Nekojiru Gekijou Jirujiru Original
1064,Mazinkaiser
1065,Touch
1066,Shakugan no Shana-tan
1067,Kishin Houkou Demonbane (TV)
1068,Chou Denji Robo Combattler V
1069,Chou Denji Machine Voltes V
1070,Love Get Chu
1071,Memories Off #5 Togireta Film The Animation
1072,Sweat Punch
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!
1075,Netrun-mon the Movie
1076,Wizardry
1078,Cardcaptor Sakura: Kero-chan ni Omakase!
1079,Armitage III
1080,Sentou Yousei Yukikaze
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey
1082,Hikari to Mizu no Daphne
1083,Human Crossing
1084,I''s
1085,Interlude
1086,Kenran Butou Sai: The Mars Daybreak
1087,Kimagure Orange☆Road
1088,Macross
1089,Macross: Do You Remember Love?
1090,Mobile Suit Gundam I
1091,Mobile Suit Gundam II: Soldiers of Sorrow
1092,Mobile Suit Gundam III: Encounters in Space
1093,Oishinbo
1094,One Piece: Umi no Heso no Daibouken-hen
1095,Kidou Keisatsu Patlabor the Movie
1096,Kidou Keisatsu Patlabor 2 the Movie
1097,Lime-iro Senkitan
1098,Samurai Girl Real Bout High School
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko
1101,Tenchi Muyou! Manatsu no Eve
1102,Urda
1103,Shinkon Gattai Godannar!!
1104,Shinkon Gattai Godannar!! 2nd Season
1105,Digital Juice
1106,Eikyuu Kazoku
1107,Youjuu Toshi
1108,Senkaiden Houshin Engi
1109,Monster Extra: Hottan
1110,Mermaid Melody Pichi Pichi Pitch Pure
1111,Vandread: Gekitou-hen
1112,Vandread: Taidou-hen
1115,Handsome Girl
1116,Junkers Come Here
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan
1118,Pokemon Movie 03: Kesshoutou no Teiou Entei
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai
1120,Pokemon Movie 05: Mizu no Miyako no Mamorigami Latias to Latios
1121,Pokemon Movie 06: Nanayo no Negaiboshi Jirachi
1122,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys
1123,Bouken Ou Beet Excellion
1124,Seikai no Danshou: Tanjou
1126,Figure 17: Tsubasa & Hikaru
1127,UFO Princess Valkyrie
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou
1130,Windaria
1132,Digimon Frontier
1133,Tenchi Muyou! GXP
1135,Munto: Toki no Kabe wo Koete
1136,Betterman
1137,Mushrambo
1138,Medarot
1139,Monkey Magic
1140,Giniro no Kami no Agito
1141,Palme no Ki
1142,Hachimitsu to Clover II
1143,.hack//Intermezzo
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi
1145,Kaze no Youjinbou
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?
1148,Teito Monogatari
1149,Choujuushin Gravion Zwei
1150,Legend of Crystania
1151,Dominion
1152,New Dominion Tank Police
1153,Crying Freeman
1154,Mother: Saigo no Shoujo Eve
1155,Melty Lancer
1156,I: Wish You Were Here
1157,Final Fantasy: Unlimited
1158,Geobreeders: File-X Chibi Neko Dakkan
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa
1160,Gundress
1161,Maze☆Bakunetsu Jikuu (TV)
1162,Maze☆Bakunetsu Jikuu
1163,Neo Ranga
1164,Mahou Senshi Louie
1165,Sakura Taisen: Ouka Kenran
1166,Sakura Taisen: Gouka Kenran
1167,Samurai Gun
1168,Musekinin Kanchou Tylor OVA
1169,Green Legend Ran
1170,Slayers Special
1171,Slayers Excellent
1172,Slayers Try
1174,Munto
1175,Metal Fighter Miku
1176,Unkai no Meikyuu Zeguy
1177,Alien 9
1178,Detonator Orgun
1179,Gakuen Senki Muryou
1180,Hyper Police
1181,Hikyou Tanken Fam & Ihrlie
1182,Shamanic Princess
1183,Variable Geo
1184,Lost Universe
1185,Battle Athletess Daiundoukai
1186,Battle Athletess Daiundoukai (TV)
1187,DNA² OVA
1188,Momoiro Sisters
1189,Eden's Bowy
1190,Tennis no Ouji-sama: Sonzoku Yama no Hi
1191,Saber Marionette J Again
1192,Kakurenbo
1193,Happy Seven: The TV Manga
1194,Coyote Ragtime Show
1195,Zero no Tsukaima
1196,Masuda Kousuke Gekijou Gag Manga Biyori
1198,Tsuyokiss
1199,Nintama Rantarou
1200,Gun-dou Musashi
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo
1203,Nitaboh
1204,Kujira no Chouyaku
1205,Aru Tabibito no Nikki
1206,Ihatov Gensou: Kenji no Haru
1207,Wata no Kuni Hoshi
1208,Tatsu no Ko Tarou
1209,Nasu: Andalusia no Natsu
1210,NHK ni Youkoso!
1211,Macross Plus Movie Edition
1212,Oban Star-Racers
1214,Binbou Shimai Monogatari
1215,Mobile Suit Gundam SEED C.E.73: Stargazer
1216,Boku wa Konomama Kaeranai
1217,Seikimatsu★Darling
1218,Tonagura!
1219,Chocotto Sister
1220,Hoshizora Kiseki
1221,Demashita! Powerpuff Girls Z
1222,Bokura ga Ita
1223,Ame to Shoujo to Watashi no Tegami
1224,Aquarian Age: Sign for Evolution
1225,3x3 Eyes: Seima Densetsu
1226,Seihou Tenshi Angel Links
1227,Shuten Douji
1228,Chivas 1-2-3
1230,Innocent Venus
1231,Saber Marionette J to X
1232,Saber Marionette R
1233,Aozora Shoujo-tai
1234,Hand Maid Mai
1235,I''s Pure Bonus
1236,SF Saiyuuki Starzinger
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!
1238,One Piece: Mamore! Saigo no Dai Butai
1239,Bishoujo Senshi Sailor Moon SuperS
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future
1243,Night Head Genesis
1244,Ankoku Shindenshou Takegami
1245,Shihaisha no Tasogare
1246,Yuugo: Koushounin
1247,Project BLUE Chikyuu SOS
1248,Zone of the Enders: 2167 Idolo
1249,"Zone of the Enders: Dolores, I"
1250,Erementar Gerad
1251,Fushigi no Umi no Nadia
1252,Fushigi no Umi no Nadia: Original Movie
1253,Saint Seiya: Meiou Hades Meikai-hen
1254,Saint Seiya
1255,Saint Seiya: Shinku no Shounen Densetsu
1256,Saint Seiya: Jashin Eris
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen
1258,Saint Seiya: Kamigami no Atsuki Tatakai
1259,Saint Seiya: Tenkai-hen Josou - Overture
1260,Saint Seiya: Saishuu Seisen no Senshi-tachi
1261,Kyattou Ninden Teyandee
1262,Macross II: Lovers Again
1264,Yoroiden Samurai Troopers
1265,Yoroiden Samurai Troopers Gaiden
1266,Yoroiden Samurai Troopers Kikoutei Densetsu
1267,Yoroiden Samurai Troopers Message
1268,Aquarian Age: Saga II - Don't Forget Me...
1269,Bio Hunter
1270,Black Magic M-66
1271,Kyoukasho ni Nai!
1276,Ys
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken
1278,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi
1279,Taiyou no Ko Esteban
1280,Mamono Hunter Youko
1281,Gakkou no Kaidan
1283,Choujuu Densetsu Gestalt
1284,Houma Hunter Lime
1285,Soukihei MD Geist
1286,MD Geist II: Death Force
1287,Odin: Koushi Hansen Starlight
1288,Kidou Keisatsu Patlabor
1289,Kidou Keisatsu Patlabor: New OVA
1290,WXIII Kidou Keisatsu Patlabor
1292,Afro Samurai
1293,Urusei Yatsura
1295,A-Ko The Versus
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou
1297,Project A-Ko 3: Cinderella Rhapsody
1298,Project A-Ko 4: Final
1299,Flag
1300,Omishi Mahou Gekijou: Risky★Safety
1301,Ginga Tetsudou 999 (Movie)
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki
1303,The Animatrix
1311,Chobits Recap
1312,Chikyuu Bouei Kigyou Dai-Guard
1313,Digimon Adventure 02
1314,DT Eightron
1316,Idaten Jump
1317,Eyeshield 21: Maboroshi no Golden Bowl
1324,Earthian
1325,Hamelin no Violin Hiki
1327,Aoki Densetsu Shoot!
1328,One Pound Gospel
1329,Ohoshi-sama no Rail
1333,Fushigi na Koala Blinky
1335,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi
1336,Kyoushoku Soukou Guyver II
1337,Dororon Enma-kun
1338,Shin Megami Tensei: Tokyo Mokushiroku
1340,Yami no Shihosha Judge
1341,Violence Jack: Harlem Bomber-hen
1342,Violence Jack: Jigoku Gai-hen
1343,Violence Jack: Hell's Wind-hen
1344,Eightman After
1345,Soujuu Senshi Psychic Wars
1346,AD Police
1347,Bubblegum Crisis
1348,Bubblegum Crash
1349,A.D. Police (TV)
1350,Parasite Dolls
1351,Angel Cop
1352,Cyber City Oedo 808
1355,Makyuu Senjou
1356,Hokuto no Ken 2
1357,Shin Hokuto no Ken
1358,Hokuto no Ken Movie
1361,Final Fantasy: The Spirits Within
1362,Street Fighter II Movie
1363,Detective Conan Movie 04: Captured in Her Eyes
1364,Detective Conan Movie 05: Countdown to Heaven
1365,Detective Conan Movie 06: The Phantom of Baker Street
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital
1367,Detective Conan Movie 08: Magician of the Silver Sky
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba
1370,Atama Yama
1371,Hi no Tori
1372,Taiho Shichau zo (TV)
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki
1374,Kyoushoku Soukou Guyver (2005)
1375,Watashi no Ashinaga Ojisan
1376,Ojamajo Doremi Na-i-sho
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden
1378,Sengoku Kitan Youtouden Movie
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.
1380,Blue Gender: The Warrior
1381,Seikai no Monshou Special
1382,Yuusha-Ou GaoGaiGar Final
1384,Kyuuketsuhime Miyu
1391,Future GPX Cyber Formula
1392,Future GPX Cyber Formula 11
1393,Future GPX Cyber Formula Zero
1394,Future GPX Cyber Formula Saga
1395,Future GPX Cyber Formula Sin
1396,Future GPX Cyber Formula: Early Days Renewal
1397,Macross 7
1398,Macross Dynamite 7
1399,Macross 7 Encore
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!
1409,IGPX: Immortal Grand Prix
1410,IGPX: Immortal Grand Prix (2005) 2nd Season
1411,VS Knight Lamune & 40 Fresh
1412,Lupin III
1413,Lupin III: Alcatraz Connection
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!
1416,Lupin III: Dead or Alive
1417,Lupin III: Moeyo Zantetsuken!
1418,"Lupin III: Episode 0 ""First Contact"""
1419,Lupin III: Kutabare! Nostradamus
1420,Lupin III: Russia yori Ai wo Komete
1421,Lupin III: Hemingway Paper no Nazo
1422,Lupin III: $1 Money Wars
1423,Lupin III: Napoleon no Jisho wo Ubae
1424,Lupin III: Otakara Henkyaku Daisakusen!!
1425,Lupin III: Part II
1426,Lupin III: Part III
1427,Lupin III: Ikiteita Majutsushi
1428,Lupin III: Pilot Film (1978)
1429,Lupin III: Nusumareta Lupin
1430,Lupin III: Cagliostro no Shiro
1431,Lupin III: Ai no Da Capo - Fujiko's Unlucky Days
1432,Lupin III: Fuuma Ichizoku no Inbou
1433,Lupin III: Babylon no Ougon Densetsu
1434,Lupin III: Harimao no Zaihou wo Oe!!
1435,Lupin III: Lupin vs. Fukusei-ningen
1436,Lupin III: Twilight Gemini no Himitsu
1437,Lupin III: Honoo no Kioku - Tokyo Crisis
1438,Lupin III: Lupin Ansatsu Shirei
1439,Lupin III: Walther P38
1440,Ninja Mono
1441,Ginga Tetsudou no Yoru
1442,Alexander Senki
1443,Sol Bianca
1444,Sol Bianca: Taiyou no Fune
1445,Mach GoGoGo
1448,Hyakujuu-Ou GoLion
1450,Brigadoon: Marin to Melan
1451,Shuranosuke Zanmaken: Shikamamon no Otoko
1452,The Samurai
1453,Maison Ikkoku
1454,Kemonozume
1455,Makai Tenshou
1456,L/R: Licensed by Royal
1457,Key the Metal Idol
1458,Uchuu no Kishi Tekkaman
1459,Uchuu no Kishi Tekkaman Blade
1460,Uchuu no Kishi Tekkaman Blade II
1462,Memories
1465,Hakaima Sadamitsu
1466,Hakugei Densetsu
1468,Baoh Raihousha
1469,Monster Farm: Enbanseki no Himitsu
1470,City Hunter
1471,City Hunter 2
1472,City Hunter 3
1473,City Hunter '91
1474,City Hunter: Ai to Shukumei no Magnum
1475,City Hunter: Bay City Wars
1476,City Hunter: Hyakuman Dollar no Inbou
1477,City Hunter: The Secret Service
1478,City Hunter: Goodbye My Sweetheart
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo
1480,Sky Girls OVA
1481,"Urusei Yatsura: Haru da, Tobidase!"
1482,D.Gray-man
1483,Master Keaton
1484,Youma
1485,Akachan to Boku
1486,Kodomo no Omocha (TV)
1487,.hack//Unison
1488,Area 88
1489,Renkin San-kyuu Magical? Pokaan Specials
1490,Ginga Tetsudou Monogatari
1491,Ginga Tetsudou 999
1492,Project ARMS
1493,Project ARMS: The 2nd Chapter
1494,Darkside Blues
1495,Maetel Legend
1496,Fushigi no Kuni no Miyuki-chan
1497,Aru Machi Kado no Monogatari
1498,Black Blood Brothers
1500,Teizokurei Daydream
1501,Kaleido Star: Good da yo! Goood!!
1502,Mahou Shoujo Pretty Sammy (1996)
1503,Mahou Shoujo Pretty Sammy Specials
1504,Macross Flash Back 2012
1505,Detective Conan Movie 09: Strategy Above the Depths
1506,Detective Conan Movie 10: Requiem of the Detectives
1508,Sci-fi Harry
1509,Mamotte! Lollipop
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome
1515,Sentou Yousei Shoujo Tasukete! Mave-chan
1516,Kirarin☆Revolution
1517,Silent Möbius
1519,Black Lagoon: The Second Barrage
1520,Black Jack
1521,Black Jack the Movie
1524,Fuujin Monogatari
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario
1527,Pokemon: Senritsu no Mirage Pokemon
1528,Bishoujo Yuugekitai Battle Skipper
1529,De:vadasy
1530,Kanon (2006)
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!
1533,Ai Tenshi Densetsu Wedding Peach
1534,Futari wa Precure: Splash☆Star
1535,Death Note
1536,Busou Renkin
1537,Genshi Shounen Ryuu
1538,Pumpkin Scissors
1539,Touch: Cross Road - Kaze no Yukue
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa..."
1541,Souten no Ken
1542,Brain Powerd
1543,Yoake Mae yori Ruriiro na: Crescent Love
1544,Super Robot Taisen OG The Animation
1546,Negima!?
1548,Shin Taketori Monogatari: 1000-nen Joou
1549,1000-nen Joou: Queen Millennia
1550,Attack No.1
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita
1553,Queen Emeraldas
1554,Asatte no Houkou.
1555,Tokimeki Memorial: Only Love
1556,Kikoushi Enma
1557,Shounen Onmyouji
1559,Shijou Saikyou no Deshi Kenichi
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters
1561,Lovedol: Lovely Idol
1562,Yamato Nadeshiko Shichihenge♥
1563,Magic Knight Rayearth II
1564,Pokemon Advanced Generation
1565,Pokemon Diamond & Pearl
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society
1567,Kaitou Saint Tail
1568,Sumomomo Momomo: Chijou Saikyou no Yome
1569,Otome wa Boku ni Koishiteru
1570,Happiness!
1571,Ghost Hunt
1572,Jungle Taitei
1573,Kishin Douji Zenki
1574,Get Ride! AMDriver
1575,Code Geass: Hangyaku no Lelouch
1576,Bakumatsu Kikansetsu Irohanihoheto
1577,Taiho Shichau zo
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki
1579,Kiniro no Corda: Primo Passo
1580,Mouryou Senki Madara
1581,Gift: Eternal Rainbow
1582,Submarine 707R
1583,009-1
1584,Stratos 4 Advance Kanketsu-hen
1585,Spectral Force
1586,Aoi Umi no Tristia
1587,Tenpou Ibun: Ayakashi Ayashi
1588,Mamoru-kun ni Megami no Shukufuku wo!
1589,Bartender
1590,Legendz: Yomigaeru Ryuuou Densetsu
1591,Kujibiki♥Unbalance
1592,Hataraki Man
1593,Azumanga Web Daioh
1594,Jigoku Shoujo Futakomori
1596,Arcade Gamer Fubuki
1597,Panyo Panyo Di Gi Charat
1598,Casshern: Robot Hunter
1599,Eat-Man '98
1600,Galaxy Angel Rune
1601,Red Garden
1602,Soukou no Strain
1603,Super Robot Taisen OG: Divine Wars
1604,Katekyo Hitman Reborn!
1606,Kekkaishi (TV)
1607,Venus Versus Virus
1608,Salaryman Kintarou
1609,Mai-Otome Zwei
1611,Galerians: Rion
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!
1614,Captain Tsubasa: Road to 2002
1617,Massugu ni Ikou.
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)
1619,Negima!? Haru Special!?
1620,Maps
1621,Haru no Ashioto The Movie: Ourin Dakkan
1622,Kai Doh Maru
1623,G-On Riders
1624,To Heart 2 Special
1625,Soul Link Special
1626,Genma Taisen
1627,Choushin Hime Dangaizer 3
1628,Maou Dante
1629,Devilman Lady
1630,Yousei Hime Ren
1631,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana
1638,Peter Pan no Bouken
1640,Angel's Feather
1641,Iron Virgin Jun
1642,Sugar Sugar Rune
1643,Sailor Victory
1644,Princess Rouge
1645,Herlock Saga: Nibelung no Yubiwa
1647,Kakugo no Susume
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage
1650,Uchuu Senkan Yamato
1651,Uchuu Senkan Yamato 2
1652,Uchuu Senkan Yamato III
1654,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita
1655,Nerima Daikon Brothers
1657,Byston Well Monogatari: Garzey no Tsubasa
1658,Karakuri no Kimi
1659,Mai-Otome Specials
1660,Kurogane Communication
1661,Cutey Honey
1662,Space Fantasia 2001 Nights
1663,Haha wo Tazunete Sanzenri
1664,Babel Nisei (2001)
1665,Babel Nisei (OVA)
1666,Babel Nisei
1667,Barom One
1668,Bakuten Shoot Beyblade G Revolution
1669,Bakuten Shoot Beyblade 2002
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II
1672,Bomberman B-Daman Bakugaiden
1673,Bomberman B-Daman Bakugaiden Victory
1674,Captain Tsubasa J
1675,Chou Robot Seimeitai Transformers Micron Densetsu
1676,Cosmo Warrior Zero
1677,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden
1678,Cyborg 009: The Cyborg Soldier
1679,Green Green Specials
1681,Brave Story
1682,Baldr Force Exe Resolution
1683,Di Gi Charat Nyo
1684,Dotto Koni-chan
1685,Duel Masters
1686,Bleach Movie 1: Memories of Nobody
1688,Nanatsu-iro★Drops
1689,Byousoku 5 Centimeter
1690,Bokura no
1691,Kaze no Stigma
1692,_Summer
1693,Reideen
1694,iDOLM@STER Xenoglossia
1695,Les Misérables: Shoujo Cosette
1696,Murder Princess
1698,Nodame Cantabile
1699,Romeo x Juliet
1701,Boku no Marie
1703,Tokyo Tribe 2
1704,Eat-Man
1705,Genma Taisen: Shinwa Zenya no Shou
1706,Gun Frontier
1707,Kinnikuman II Sei
1708,Majuu Sensen: The Apocalypse
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari
1710,Rockman.EXE
1711,Ryuusei Sentai Musumet
1712,Shin Seiki Den Mars
1713,Submarine Super 99
1718,Winter Garden
1719,Rozen Maiden: Ouvertüre
1720,To Heart 2 OVA
1721,Hitohira
1722,Nagasarete Airantou
1723,Clannad Movie
1724,Saint October
1725,Keitai Shoujo
1726,Devil May Cry
1727,Shinkyoku Soukai Polyphonica
1728,Super GALS! Kotobuki Ran
1729,Maria-sama ga Miteru 3rd
1731,Tales of Symphonia The Animation: Sylvarant-hen
1732,Negima!? Natsu Special!?
1733,eX-Driver: Nina & Rei Danger Zone
1734,Ajimu: Kaigan Monogatari
1735,Naruto: Shippuuden
1736,B'T X Neo
1737,Uchuu Senshi Baldios
1738,Muteki Kanban Musume
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou
1741,Hit wo Nerae! Specials
1742,Souryuuden
1743,Super Milk-chan
1744,Wagamama☆Fairy Mirumo de Pon!
1745,Wild 7 Another Bouryaku Unga
1746,Zoids Fuzors
1747,Freedom
1748,Piyoko ni Omakase pyo!
1749,Amaenaide yo!!: Yasumanaide yo!!
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!
1751,Jikuu Bouken Nuumamonjaa
1752,Di Gi Charat: Hoshi no Tabi
1753,Di Gi Charat: Kuchi Kara Bazooka
1754,Di Gi Charat Summer Special 2000
1755,Di Gi Charat Ohanami Special
1756,Di Gi Charat Natsuyasumi Special
1757,Di Gi Charat Christmas Special
1758,Di Gi Charat Tsuyu Specials
1759,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen
1760,Golgo 13
1761,Golgo 13: Queen Bee
1762,Arslan Senki
1764,Slam Dunk (Movie)
1765,Vampire Sensou
1766,Youseiki Suikoden
1767,Psycho Diver: Mashou Bosatsu
1768,Kikaider 01 The Animation
1769,Oh! Super Milk-chan
1771,Ring ni Kakero 1: Nichibei Kessen-hen
1772,Seishoujo Kantai Virgin Fleet
1773,Hokuto no Ken: Raoh Gaiden Junai-hen
1774,HeatGuy J Special
1775,Jikuu Tenshou Nazca
1776,Bulg-eunmae
1777,Kaze no Tairiku
1778,Dae Jang Geum: Jang Geum's Dream
1786,Sprite: Between Two Worlds
1789,Argento Soma Special
1790,Tactical Roar Special
1792,Overman King Gainer
1793,Kaze no Na wa Amnesia
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo
1795,Dirty Pair: Bouryaku no 005-bin
1796,Dirty Pair: The Movie
1797,Animation Seisaku Shinkou Kuromi-chan
1798,Animation Seisaku Shinkou Kuromi-chan 2
1799,Fatal Fury: Legend of the Hungry Wolf
1800,Fatal Fury 2: The New Battle
1802,Dirty Pair Flash
1803,Dirty Pair: Lovely Angels yori Ai wo Komete
1804,Koko wa Green Wood
1805,Master Mosquiton
1806,Master Mosquiton '99
1807,Prism Ark
1808,Kamichama Karin
1810,Kyoushirou to Towa no Sora
1811,Bounty Dog: Getsumen no Ibu
1812,Hanoka
1813,Genshiken OVA
1815,Shakugan no Shana Movie
1816,Sonic X
1817,DearS: Kin no Tama Desu no?
1818,Claymore
1819,Daimajuu Gekitou: Hagane no Oni
1820,Power Dolls
1822,The Hakkenden
1823,Shin Hakkenden
1824,Hadashi no Gen
1825,Hadashi no Gen 2
1826,Deltora Quest
